t,u,v,w,p,q,r,phi,theta,psi,north,east,down,aileron,elevator,rudder,throttle1,throttle2
6.100000000000000000e+01,1.559773590741069995e+02,1.414914044400319426e-01,-1.455534277210788652e+01,-3.840488083281509701e-02,5.775669103860617964e-02,-4.630888028467824991e-02,-1.029844602945991339e+00,-4.022221864807757896e-01,-4.251205946130444779e+00,-2.007027541629352072e+03,-1.760710465394274934e+03,4.011195286813205257e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
6.200000000000000000e+01,1.559142526476733224e+02,1.423699548743890542e-01,-1.455259804341785213e+01,-3.850775708332376812e-02,5.810318850313365979e-02,-4.630537879896105130e-02,-1.036606754921605811e+00,-4.123475598740154457e-01,-4.331220898919377227e+00,-2.055731843922044845e+03,-1.622346240552763902e+03,4.065968902829486524e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
6.300000000000000000e+01,1.559496723648991292e+02,1.435109737854729783e-01,-1.455854259892684865e+01,-3.861450581128483134e-02,5.849058975677135647e-02,-4.623015010780726769e-02,-1.042473243720485332e+00,-4.227164133946831881e-01,-4.411848941287626502e+00,-2.092926965863271562e+03,-1.481084407538001642e+03,4.122302915494543413e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
6.400000000000000000e+01,1.560788732269212744e+02,1.448769884021555154e-01,-1.457271942925632402e+01,-3.872253723648660245e-02,5.891199988377148616e-02,-4.608813930638829687e-02,-1.047414171792018012e+00,-4.331859095329155807e-01,-4.493118337218175995e+00,-2.118391237076074958e+03,-1.337794996730264984e+03,4.180241673187555534e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
6.500000000000000000e+01,1.562960827195003901e+02,1.464285899758164811e-01,-1.459458451464945306e+01,-3.882937660922779199e-02,5.936033940637505668e-02,-4.588523430639495498e-02,-1.051409274321272402e+00,-4.436188628286429347e-01,-4.575051383728089505e+00,-2.131960190104970934e+03,-1.193369518712657737e+03,4.239809435995362037e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
6.600000000000000000e+01,1.565946336633102760e+02,1.481255744296357535e-01,-1.462351892551795451e+01,-3.893273038277757225e-02,5.982849371752842899e-02,-4.562807680917831121e-02,-1.054448418520947728e+00,-4.538851855105505151e-01,-4.657663355252716464e+00,-2.133529607266945732e+03,-1.048718755702888757e+03,4.301011085672033914e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
6.700000000000000000e+01,1.569671037103463220e+02,1.499280114535162522e-01,-1.465884133368355791e+01,-3.903054064209652424e-02,6.030945183468333637e-02,-4.532386175334347789e-02,-1.056532052089339535e+00,-4.638631648744285796e-01,-4.740961565535397604e+00,-2.123058881855853997e+03,-9.047699679397856016e+02,4.363832941600186132e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
6.800000000000000000e+01,1.574054585890819737e+02,1.517971975334363177e-01,-1.469982069671709723e+01,-3.912102571667261386e-02,6.079643042588522839e-02,-4.498013509693782330e-02,-1.057671554112610934e+00,-4.734405699752895491e-01,-4.824944600183184384e+00,-2.100574561626207924e+03,-7.624634121709447072e+02,4.428243681100732829e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
6.900000000000000000e+01,1.579011962990736038e+02,1.536964623560422849e-01,-1.474568889351305501e+01,-3.920270621069867761e-02,6.128298025439552627e-02,-4.460459882561119971e-02,-1.057889439265500053e+00,-4.825155892418079850e-01,-4.909601768093540208e+00,-2.066173921805874670e+03,-6.227480962275152478e+02,4.494195363870934671e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.000000000000000000e+01,1.584454896519484919e+02,1.555918120335131327e-01,-1.479565311036456876e+01,-3.927441685593843074e-02,6.176307345073658167e-02,-4.420493057674909632e-02,-1.057219368195772224e+00,-4.909976027872259841e-01,-4.994912812381215872e+00,-2.020028399391572293e+03,-4.865767243907357624e+02,4.561624560772887889e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.100000000000000000e+01,1.590293248250926581e+02,1.574524052516552697e-01,-1.484890780132623078e+01,-3.933530551879638876e-02,6.223117122287951525e-02,-4.378862345500186826e-02,-1.055705923584680184e+00,-4.988077936391387412e-01,-5.080847911168923758e+00,-1.962386710951433997e+03,-3.548998219191767589e+02,4.630453586678920146e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.200000000000000000e+01,1.596436339102398847e+02,1.592508688266053296e-01,-1.490464607275033870e+01,-3.938482132617248527e-02,6.268227265479349442e-02,-4.336284969634995184e-02,-1.053404122263010168e+00,-5.058796012524443553e-01,-5.167367985808824393e+00,-1.893577473210373000e+03,-2.286590625567800998e+02,4.700591835696860471e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.300000000000000000e+01,1.602794197762047474e+02,1.609634668810720759e-01,-1.496207036803491519e+01,-3.942269421391791928e-02,6.311194605506394162e-02,-4.293434999805616908e-02,-1.050378648212226151e+00,-5.121590190894652617e-01,-5.254425319198389843e+00,-1.814011149725210544e+03,-1.087798587969713964e+02,4.771937214960228630e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.400000000000000000e+01,1.609278719016152479e+02,1.625701428704028340e-01,-1.502040235367991983e+01,-3.944890828094143459e-02,6.351634487272746210e-02,-4.250934870747861277e-02,-1.046702808185866695e+00,-5.176047364038879328e-01,-5.341964470614084526e+00,-1.724181158090529379e+03,3.836690285175247794e+00,4.844377670437917914e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.500000000000000000e+01,1.615804721530842016e+02,1.640544562742776435e-01,-1.507889193092678326e+01,-3.946367120947610191e-02,6.389221050188868822e-02,-4.209349373896562746e-02,-1.042457229622141712e+00,-5.221881232626126579e-01,-5.429923456981867957e+00,-1.624663990173201910e+03,1.083223661512824236e+02,4.917792795076037692e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.600000000000000000e+01,1.622290897756682853e+02,1.654034363552553677e-01,-1.513682531811414123e+01,-3.946738175176397329e-02,6.423686438000207610e-02,-4.169181910265743612e-02,-1.037728337863525141e+00,-5.258930577534297601e-01,-5.518235155041460338e+00,-1.516118222350782162e+03,2.038507565088297042e+02,4.992055506234714812e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.700000000000000000e+01,1.628660651196839524e+02,1.666073744620291952e-01,-1.519353216726103639e+01,-3.946059694661829126e-02,6.454819169193980188e-02,-4.130872727938599692e-02,-1.032606664807109942e+00,-5.287155955170944610e-01,-5.606828865828740405e+00,-1.399282322805723652e+03,2.896463594758249656e+02,5.067033776036412746e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.800000000000000000e+01,1.634842818492803076e+02,1.676595744098570706e-01,-1.524839169435253794e+01,-3.944400036697693485e-02,6.482461877411460627e-02,-4.094798833047373632e-02,-1.027185052508687857e+00,-5.306634842280923969e-01,-5.695631973575045137e+00,-1.274971197490591294e+03,3.649936685150390758e+02,5.142592395110315920e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
7.900000000000000000e+01,1.640772275651416123e+02,1.685560779230009520e-01,-1.530083781656432151e+01,-3.941837234898694364e-02,6.506508601958090054e-02,-4.061275254095032122e-02,-1.021556821854133768e+00,-5.317555292158029356e-01,-5.784571626470341954e+00,-1.144071454070068285e+03,4.292460299884864412e+02,5.218594747497196295e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.000000000000000000e+01,1.646390429299187872e+02,1.692953793123819217e-01,-1.535036330152179751e+01,-3.938456283859620433e-02,6.526901775931533145e-02,-4.030557350257701898e-02,-1.015813977622777031e+00,-5.320208206711416477e-01,-5.873576367249425445e+00,-1.007535402424143513e+03,4.818340623515935022e+02,5.294904572346028544e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.100000000000000000e+01,1.651645595151340160e+02,1.698781407354777728e-01,-1.539652294397362020e+01,-3.934346722561769816e-02,6.543629027085130778e-02,-4.002843879219299822e-02,-1.010045517138657312e+00,-5.314978373207638329e-01,-5.962577647157163874e+00,-8.663738495229332557e+02,5.222734309956754259e+02,5.371387686629655946e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.200000000000000000e+01,1.656493266972208858e+02,1.703069167137891970e-01,-1.543893579427930973e+01,-3.929600532157814796e-02,6.556719876722380547e-02,-3.978280573959950411e-02,-1.004335900873080112e+00,-5.302334455505354205e-01,-6.051511166883462245e+00,-7.216477840046120491e+02,5.501717853712168562e+02,5.447913642534663268e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.300000000000000000e+01,1.660896280224859254e+02,1.705858941682716623e-01,-1.547728647113033418e+01,-3.924310347414261546e-02,6.566242396172930484e-02,-3.956964016403280437e-02,-9.987637309492523041e-01,-5.282818162645769311e-01,-6.140318001415470128e+00,-5.744590800305167022e+02,5.652346847296696524e+02,5.524357293496789680e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.400000000000000000e+01,1.664824875397503661e+02,1.707206521265986210e-01,-1.551132559814059242e+01,-3.918567969183726213e-02,6.572299859438238134e-02,-3.938945635513797783e-02,-9.934006689364593967e-01,-5.257032839446267314e-01,-6.228945481022797104e+00,-4.259403795486940680e+02,5.672703647169448686e+02,5.600600244067221865e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.500000000000000000e+01,1.668256666679140494e+02,1.707179434728908207e-01,-1.554086941048071324e+01,-3.912463157088679616e-02,6.575027414532184922e-02,-3.924235695831788245e-02,-9.883106091266081750e-01,-5.225631732565785281e-01,-6.317347816274507366e+00,-2.772443358052562985e+02,5.561932279600662241e+02,5.676532160868113351e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.600000000000000000e+01,1.671176522253911969e+02,1.705854996420876069e-01,-1.556579858365067182e+01,-3.906082676378173912e-02,6.574588784565200961e-02,-3.912807177860585378e-02,-9.835491090616815812e-01,-5.189306181318162903e-01,-6.405486469706158204e+00,-1.295324179418762469e+02,5.320259763150188519e+02,5.752051924745666838e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.700000000000000000e+01,1.673576363001511993e+02,1.703318579846514191e-01,-1.558605634178655741e+01,-3.899509569979747736e-02,6.571173002171334931e-02,-3.904599483176753039e-02,-9.791630665479935658e-01,-5.148773966685904480e-01,-6.493330289409774636e+00,1.603651370664861631e+01,4.949003390589310243e+02,5.827068607734716352e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.800000000000000000e+01,1.675454886831670649e+02,1.699662106134912920e-01,-1.560164590754301805e+01,-3.892822625528388064e-02,6.564991176762563496e-02,-3.899521924132845485e-02,-9.751906224967140657e-01,-5.104768026942880788e-01,-6.580855429685938951e+00,1.583176496076411581e+02,4.450563884348250667e+02,5.901502262462642648e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
8.900000000000000000e+01,1.676817226241748813e+02,1.694982728625578083e-01,-1.561262735951770608e+01,-3.886096007145108805e-02,6.556273292597053493e-02,-3.897456980459256676e-02,-9.716612620149820412e-01,-5.058025717003357125e-01,-6.668045090637106043e+00,2.961914830851264355e+02,3.828404700573230457e+02,5.975284515965725404e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.000000000000000000e+01,1.677674546963673379e+02,1.689381690056306895e-01,-1.561911396632243232e+01,-3.879399022607023240e-02,6.545265036090321120e-02,-3.898263323087834686e-02,-9.685960822194938924e-01,-5.009278754139423473e-01,-6.754889112235754389e+00,4.285746766278871291e+02,3.087018093441071755e+02,6.048358964397605632e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.100000000000000000e+01,1.678043595754745922e+02,1.682963325775863328e-01,-1.562126806869362916e+01,-3.872795998045538979e-02,6.532224652579529667e-02,-3.901778619411534754e-02,-9.660081939548536001e-01,-4.959243957847979667e-01,-6.841383459269398948e+00,5.544303638927315205e+02,2.231878851294425488e+02,6.120681369588354755e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.200000000000000000e+01,1.677946205483218876e+02,1.675834184861050569e-01,-1.561929658243223074e+01,-3.866346234258554587e-02,6.517419835371560111e-02,-3.907822144329824859e-02,-9.639032254877965000e-01,-4.908614858668337577e-01,-6.927529632147573224e+00,6.727777308878721669e+02,1.269386869615870097e+02,6.192219662701952075e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.300000000000000000e+01,1.677408765662781320e+02,1.668102240799452796e-01,-1.561344619545480583e+01,-3.860104021015891423e-02,6.501124652969106354e-02,-3.916197228201804409e-02,-9.622798987466406606e-01,-4.858054221274866191e-01,-7.013334035430409230e+00,7.827007454649354941e+02,2.067999258724189815e+01,6.262953764187340312e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.400000000000000000e+01,1.676461666502224261e+02,1.659876164353608352e-01,-1.560399833183680407e+01,-3.854118688311861801e-02,6.483616523570771839e-02,-3.926693576620345766e-02,-9.611306522116050965e-01,-4.808187502156990867e-01,-7.098807331689151567e+00,8.833559322251379626e+02,-9.478418361975158746e+01,6.332875232700343076e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.500000000000000000e+01,1.675138724362479650e+02,1.651264633213125888e-01,-1.559126395448028113e+01,-3.848434676335001081e-02,6.465173249068661976e-02,-3.939089498086931901e-02,-9.604422886226222644e-01,-4.759597242018531738e-01,-7.183963803464917142e+00,9.739791189801454721e+02,-2.185798121314710443e+02,6.401986758596645814e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.600000000000000000e+01,1.673476596260499321e+02,1.642375655955008174e-01,-1.557557827600789224e+01,-3.843091608959249561e-02,6.446070123665414986e-02,-3.953154074532794909e-02,-9.601966298375188558e-01,-4.712818377570275885e-01,-7.268820741092911319e+00,1.053891109784908849e+03,-3.497715777840374471e+02,6.470301519897777325e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.700000000000000000e+01,1.671514190737790670e+02,1.633315891555044419e-01,-1.555729544476279536e+01,-3.838124358788075341e-02,6.426577134805493141e-02,-3.968649306495206086e-02,-9.603711651337378807e-01,-4.668334446200780308e-01,-7.353397869340018822e+00,1.122502267177092108e+03,-4.873719580728895835e+02,6.537842420283388492e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.800000000000000000e+01,1.669292082031814175e+02,1.624189950103384628e-01,-1.553678326947612653e+01,-3.833563095168196488e-02,6.406956276294005492e-02,-3.985332259899164453e-02,-9.609396827959848508e-01,-4.626574649426279939e-01,-7.437716821397351907e+00,1.179316011672791319e+03,-6.303504982389074485e+02,6.604641229664950515e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
9.900000000000000000e+01,1.666851934062341627e+02,1.615099665338455281e-01,-1.551441804235632560e+01,-3.829433310081654940e-02,6.387458995215576640e-02,-4.002957235091081367e-02,-9.618728778584032524e-01,-4.587911736279762231e-01,-7.521800664918478319e+00,1.223931269026609016e+03,-7.776431423885867389e+02,6.670737648276644904e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.000000000000000000e+02,1.664235940283253115e+02,1.606143334961086799e-01,-1.549057951615433026e+01,-3.825755820347369329e-02,6.368323795525578090e-02,-4.021277971309911853e-02,-9.631389313357763271e-01,-4.552660665133655415e-01,-7.605673481568250516e+00,1.256043914715453866e+03,-9.281614942291911348e+02,6.736178315029585974e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.010000000000000000e+02,1.661486284963103515e+02,1.597414930231585428e-01,-1.546564608625814330e+01,-3.822546748017170010e-02,6.349774021926414547e-02,-4.040049891470934990e-02,-9.647040582010758536e-01,-4.521078001151134229e-01,-7.689359998961223575e+00,1.275447280206663436e+03,-1.080801897561725582e+03,6.801015780183974130e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.020000000000000000e+02,1.658644630953340879e+02,1.589003281864688755e-01,-1.543999022414516453e+01,-3.819817484113555150e-02,6.332015847820351984e-02,-4.059032383316941300e-02,-9.665330227991065781e-01,-4.493362006019652188e-01,-7.772885271899354187e+00,1.282031796678168121e+03,-1.234454244578274938e+03,6.865307461280604912e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.030000000000000000e+02,1.655751638487507762e+02,1.580991254471075524e-01,-1.541397420362983972e+01,-3.817574643783478577e-02,6.315236490695967653e-02,-4.077991104034520836e-02,-9.685896214000679905e-01,-4.469653376352570873e-01,-7.856274408419168687e+00,1.275783859009323351e+03,-1.388010438414721193e+03,6.929114599825313235e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.040000000000000000e+02,1.652846519032340780e+02,1.573454926487086458e-01,-1.538794615633385909e+01,-3.815820023385620846e-02,6.299602677206297963e-02,-4.096700286740654479e-02,-9.708371322711595308e-01,-4.450036586797916360e-01,-7.939552335268764693e+00,1.256783996251339204e+03,-1.540372454547567486e+03,6.992501234525823747e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.050000000000000000e+02,1.649966627684509035e+02,1.566462796421059234e-01,-1.536223648770243244e+01,-3.814550571835418485e-02,6.285259378385205098e-02,-4.114945019240681678e-02,-9.732387340547626886e-01,-4.434541793242088303e-01,-8.022743596988402004e+00,1.225204434742071044e+03,-1.690459962822778380e+03,7.055533205025258212e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.060000000000000000e+02,1.647147097075360023e+02,1.560075039079824311e-01,-1.533715467971213009e+01,-3.813758389571583057e-02,6.272328832883670990e-02,-4.132523458568095054e-02,-9.757578934557175065e-01,-4.423147250431964661e-01,-8.105872182701466144e+00,1.181306136976195603e+03,-1.837217487613420190e+03,7.118277198141917324e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.070000000000000000e+02,1.644420515210154008e+02,1.554342837013207856e-01,-1.531298650117503080e+01,-3.813430768676177862e-02,6.260909872777808971e-02,-4.149248939443397899e-02,-9.783587233131740835e-01,-4.415782196854503572e-01,-8.188961374963296791e+00,1.125435393776667752e+03,-1.979621097372313898e+03,7.180799846675877234e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.080000000000000000e+02,1.641816649126590164e+02,1.549307812580829058e-01,-1.528999164124775589e+01,-3.813550286922531146e-02,6.251077562412273025e-02,-4.164951931293227327e-02,-9.810063121077384762e-01,-4.412330157879164605e-01,-8.272033615513002758e+00,1.058020039772652353e+03,-2.116684626382671468e+03,7.243166888947019288e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.090000000000000000e+02,1.639362215709469410e+02,1.545001584731978961e-01,-1.526840177641818386e+01,-3.814094966841263118e-02,6.242883155955863267e-02,-4.179481797131297249e-02,-9.836670258628664731e-01,-4.412632616120713003e-01,-8.355110383458960399e+00,9.795653532305003637e+02,-2.247465440601027694e+03,7.305442395426375697e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.100000000000000000e+02,1.637080700444021488e+02,1.541445471817636803e-01,-1.524841907588793255e+01,-3.815038508352130292e-02,6.236354373950830227e-02,-4.192708308598709632e-02,-9.863087832619498174e-01,-4.416492995888148809e-01,-8.438212082255226676e+00,8.906496914560643745e+02,-2.371069766064896612e+03,7.367688067154192140e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.110000000000000000e+02,1.634992224331148520e+02,1.538650357641441480e-01,-1.523021514492847750e+01,-3.816350600239541008e-02,6.231495993283084345e-02,-4.204522874844989627e-02,-9.889013046326773360e-01,-4.423680906640504729e-01,-8.521357932738927943e+00,7.919199028153875588e+02,-2.486657602418029001e+03,7.429962609126108873e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.120000000000000000e+02,1.633113458626799002e+02,1.536616732715424538e-01,-1.521393040051073697e+01,-3.817997311946551287e-02,6.228290738871383042e-02,-4.214839448615280426e-02,-9.914163352569062004e-01,-4.433936588760922781e-01,-8.604565870451413190e+00,6.840865463935712114e+02,-2.593447245801139616e+03,7.492321180487469974e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.130000000000000000e+02,1.631457586509827138e+02,1.535334916612507150e-01,-1.519967386835255496e+01,-3.819941563067308365e-02,6.226700459199153992e-02,-4.223595080663099244e-02,-9.938278432542430041e-01,-4.446975503858586753e-01,-8.687852446413701912e+00,5.679189408655701072e+02,-2.690719444853129062e+03,7.554814922209277029e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.140000000000000000e+02,1.630034310234900659e+02,1.534785460758459896e-01,-1.518752338556673109e+01,-3.822143663803021646e-02,6.226667561842266080e-02,-4.230750103067074802e-02,-9.961121920678661645e-01,-4.462493011355082029e-01,-8.771232731429005725e+00,4.442400556659957260e+02,-2.777821211118201973e+03,7.617490561923871610e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.150000000000000000e+02,1.628849901797742064e+02,1.534939724371356395e-01,-1.517752618840676071e+01,-3.824561915789962546e-02,6.228116679641908932e-02,-4.236287932714781490e-02,-9.982482873608324869e-01,-4.480169073408568625e-01,-8.854720224805326723e+00,3.139212503313739830e+02,-2.854169301059182999e+03,7.680390094764025889e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.160000000000000000e+02,1.627907294638827693e+02,1.535760609933758403e-01,-1.516969986028030881e+01,-3.827153259372056276e-02,6.230956533387424501e-02,-4.240214497566408003e-02,-1.000217697922042071e+00,-4.499672931331979431e-01,-8.938326769097185931e+00,1.778768621927947322e+02,-2.919253381475516107e+03,7.743550538360798782e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.170000000000000000e+02,1.627206213448713754e+02,1.537203438936797506e-01,-1.516403361131499494e+01,-3.829873950795482235e-02,6.235081953033717178e-02,-4.242557299722221620e-02,-1.002004749997996713e+00,-4.520667698580388971e-01,-9.022062473031079222e+00,3.705863859414117201e+01,-2.972638883779734897e+03,7.807003759595470001e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.180000000000000000e+02,1.626743338723627801e+02,1.539216943976377261e-01,-1.516048985739435828e+01,-3.832680251111759973e-02,6.240376016761640943e-02,-4.243364140187664418e-02,-1.003596594326620295e+00,-4.542814818085431638e-01,-9.105935645183054206e+00,-1.075499923952837378e+02,-3.013969545675751306e+03,7.870776370249178399e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.190000000000000000e+02,1.626512502363052022e+02,1.541744349839921091e-01,-1.515900606379626581e+01,-3.835529107877364702e-02,6.246712265720071738e-02,-4.242701540002182664e-02,-1.004983245070925291e+00,-4.565778335132893995e-01,-9.189952741205321018e+00,-2.549398191813762935e+02,-3.042969631685510194e+03,7.934889688330601530e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.200000000000000000e+02,1.626504910309741376e+02,1.544724514132508886e-01,-1.515949681641124869e+01,-3.838378811044376726e-02,6.253956952113488843e-02,-4.240652900599541086e-02,-1.006157589850689371e+00,-4.589228941018728136e-01,-9.274118327444297094e+00,-4.040819167478343275e+02,-3.059445817057839577e+03,7.999359761567928217e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.210000000000000000e+02,1.626709388013103990e+02,1.548093097292724818e-01,-1.516185608202510160e+01,-3.841189605686343850e-02,6.261971279400582735e-02,-4.237316452540321882e-02,-1.007115370164484824e+00,-4.612847747267552201e-01,-9.358435063655827335e+00,-5.539338915343296321e+02,-3.063288713216273663e+03,8.064197449308716386e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
1.220000000000000000e+02,1.627112644352815209e+02,1.551783732482631961e-01,-1.516595961832685191e+01,-3.843924246266423178e-02,6.270613595656358841e-02,-4.232803045880272758e-02,-1.007855131692626749e+00,-4.636329755139462216e-01,-9.442903707212346731e+00,-7.034462983117655313e+02,-3.054474007383907065e+03,8.129408558864975930e+03,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
